id,combinacao,fold,y_true,y_pred,y_prob
Malignant_17,mtf,1,1,1,"[0.00950049702078104, 0.9904995560646057]"
Malignant_19,mtf,1,1,1,"[0.033838361501693726, 0.9661616683006287]"
Malignant_20,mtf,1,1,0,"[0.9999921321868896, 7.927258593554143e-06]"
Malignant_32,mtf,1,1,1,"[9.851444701780565e-06, 0.9999901056289673]"
Malignant_35,mtf,1,1,1,"[0.12090685218572617, 0.8790932297706604]"
Malignant_46,mtf,1,1,1,"[2.7901792236662004e-06, 0.9999972581863403]"
Malignant_47,mtf,1,1,1,"[0.008296249434351921, 0.9917037487030029]"
Malignant_65,mtf,1,1,1,"[0.005587833933532238, 0.9944121241569519]"
Malignant_66,mtf,1,1,1,"[0.09984447062015533, 0.9001555442810059]"
Malignant_69,mtf,1,1,1,"[0.021340735256671906, 0.9786592125892639]"
Malignant_74,mtf,1,1,1,"[0.12706293165683746, 0.872937023639679]"
Malignant_76,mtf,1,1,1,"[0.014327801764011383, 0.9856722354888916]"
Malignant_77,mtf,1,1,0,"[0.9869259595870972, 0.013074063695967197]"
Malignant_78,mtf,1,1,0,"[0.9991660118103027, 0.0008339689811691642]"
Malignant_82,mtf,1,1,1,"[0.01172163337469101, 0.9882783889770508]"
Benign_3,mtf,2,0,0,"[0.6848709583282471, 0.31512895226478577]"
Benign_5,mtf,2,0,0,"[0.9095525741577148, 0.09044737368822098]"
Benign_16,mtf,2,0,1,"[0.012808998115360737, 0.9871909618377686]"
Benign_22,mtf,2,0,0,"[0.9900742173194885, 0.009925737977027893]"
Benign_32,mtf,2,0,0,"[0.9961203932762146, 0.0038795198779553175]"
Benign_34,mtf,2,0,0,"[0.9847497940063477, 0.015250240452587605]"
Benign_39,mtf,2,0,1,"[0.056291364133358, 0.943708598613739]"
Benign_49,mtf,2,0,0,"[0.9985395669937134, 0.0014604672323912382]"
Benign_50,mtf,2,0,0,"[0.7392101287841797, 0.2607899308204651]"
Benign_52,mtf,2,0,1,"[0.0007884950027801096, 0.9992114305496216]"
Benign_54,mtf,2,0,0,"[0.9982284903526306, 0.0017715591238811612]"
Benign_62,mtf,2,0,1,"[0.26724204421043396, 0.7327579855918884]"
Benign_67,mtf,2,0,1,"[0.004980705212801695, 0.9950193166732788]"
Benign_69,mtf,2,0,0,"[0.5628571510314941, 0.43714284896850586]"
Benign_70,mtf,2,0,0,"[0.9970009922981262, 0.0029990002512931824]"
Malignant_1,mtf,2,1,1,"[0.0036164720077067614, 0.996383547782898]"
Malignant_4,mtf,2,1,1,"[0.2760584354400635, 0.7239415645599365]"
Malignant_10,mtf,2,1,0,"[0.9976609945297241, 0.002339031780138612]"
Malignant_11,mtf,2,1,1,"[0.01980764791369438, 0.9801923632621765]"
Malignant_14,mtf,2,1,1,"[0.007725790608674288, 0.9922742247581482]"
Malignant_21,mtf,2,1,1,"[0.05167879909276962, 0.9483211636543274]"
Malignant_31,mtf,2,1,0,"[0.9827038645744324, 0.017296098172664642]"
Malignant_34,mtf,2,1,0,"[0.9976609945297241, 0.002339031780138612]"
Malignant_53,mtf,2,1,1,"[5.7373974414076656e-05, 0.9999426603317261]"
Malignant_54,mtf,2,1,1,"[0.0013547389535233378, 0.9986452460289001]"
Malignant_60,mtf,2,1,0,"[0.8174720406532288, 0.18252795934677124]"
Malignant_64,mtf,2,1,0,"[0.7747606635093689, 0.2252393513917923]"
Malignant_67,mtf,2,1,1,"[0.16072474420070648, 0.8392752408981323]"
Malignant_70,mtf,2,1,1,"[0.005094585940241814, 0.9949054718017578]"
Malignant_72,mtf,2,1,1,"[0.005094585940241814, 0.9949054718017578]"
Malignant_83,mtf,2,1,1,"[0.443249374628067, 0.5567506551742554]"
Malignant_86,mtf,2,1,1,"[0.0015238103223964572, 0.9984762072563171]"
Malignant_87,mtf,2,1,1,"[0.026140790432691574, 0.9738591909408569]"
Benign_8,mtf,3,0,0,"[0.9857239127159119, 0.014276121743023396]"
Benign_12,mtf,3,0,1,"[0.0012689413269981742, 0.9987310767173767]"
Benign_19,mtf,3,0,1,"[0.3174866735935211, 0.6825133562088013]"
Benign_20,mtf,3,0,0,"[0.9870217442512512, 0.012978251092135906]"
Benign_23,mtf,3,0,1,"[0.04797286540269852, 0.9520271420478821]"
Benign_24,mtf,3,0,1,"[0.0005034852656535804, 0.9994964599609375]"
Benign_28,mtf,3,0,1,"[0.1765517145395279, 0.8234483003616333]"
Benign_29,mtf,3,0,1,"[0.014020971953868866, 0.9859790205955505]"
Benign_35,mtf,3,0,0,"[0.9998531341552734, 0.0001468482514610514]"
Benign_40,mtf,3,0,0,"[0.896222710609436, 0.10377722233533859]"
Benign_44,mtf,3,0,0,"[0.6045041680335999, 0.39549577236175537]"
Benign_51,mtf,3,0,0,"[0.9997411370277405, 0.0002588179486338049]"
Benign_58,mtf,3,0,0,"[0.9981368780136108, 0.0018631553975865245]"
Benign_61,mtf,3,0,1,"[0.0013456251472234726, 0.9986543655395508]"
Benign_63,mtf,3,0,0,"[0.9994864463806152, 0.0005134863313287497]"
Malignant_2,mtf,3,1,0,"[0.9963260293006897, 0.0036739434581249952]"
Malignant_9,mtf,3,1,1,"[0.07419166713953018, 0.9258083701133728]"
Malignant_13,mtf,3,1,1,"[0.2535915672779083, 0.7464084029197693]"
Malignant_26,mtf,3,1,0,"[0.9997637867927551, 0.0002362076484132558]"
Malignant_27,mtf,3,1,1,"[0.0012875525280833244, 0.998712420463562]"
Malignant_36,mtf,3,1,1,"[5.002063062420348e-06, 0.9999949932098389]"
Malignant_37,mtf,3,1,0,"[0.9848331809043884, 0.015166839584708214]"
Malignant_41,mtf,3,1,0,"[0.8981000185012817, 0.10189997404813766]"
Malignant_45,mtf,3,1,1,"[0.06834445893764496, 0.9316555857658386]"
Malignant_48,mtf,3,1,1,"[0.15004630386829376, 0.8499537110328674]"
Malignant_50,mtf,3,1,0,"[0.7286418080329895, 0.2713582217693329]"
Malignant_55,mtf,3,1,1,"[0.00011460963287390769, 0.9998853206634521]"
Malignant_56,mtf,3,1,0,"[0.9997993111610413, 0.00020066311117261648]"
Malignant_58,mtf,3,1,1,"[4.9184640374733135e-05, 0.9999507665634155]"
Malignant_62,mtf,3,1,1,"[0.014957515522837639, 0.9850425124168396]"
Malignant_81,mtf,3,1,0,"[0.9988546371459961, 0.0011454124469310045]"
Malignant_84,mtf,3,1,1,"[0.00015732790052425116, 0.999842643737793]"
Malignant_88,mtf,3,1,1,"[0.41605421900749207, 0.5839457511901855]"
Benign_10,mtf,4,0,1,"[0.13351885974407196, 0.8664811253547668]"
Benign_14,mtf,4,0,1,"[0.007563105318695307, 0.992436945438385]"
Benign_17,mtf,4,0,1,"[0.0015466389013454318, 0.9984533786773682]"
Benign_18,mtf,4,0,1,"[0.009477876126766205, 0.9905221462249756]"
Benign_27,mtf,4,0,1,"[0.000445412821136415, 0.9995545744895935]"
Benign_30,mtf,4,0,1,"[0.14296671748161316, 0.8570333123207092]"
Benign_31,mtf,4,0,1,"[0.22614941000938416, 0.7738505601882935]"
Benign_33,mtf,4,0,1,"[0.007225734647363424, 0.992774248123169]"
Benign_37,mtf,4,0,1,"[0.39990943670272827, 0.6000905632972717]"
Benign_42,mtf,4,0,1,"[0.0017006269190460443, 0.9982994198799133]"
Benign_46,mtf,4,0,0,"[0.8433229923248291, 0.15667706727981567]"
Benign_47,mtf,4,0,1,"[0.007104792166501284, 0.9928951859474182]"
Benign_53,mtf,4,0,0,"[0.992333173751831, 0.007666810415685177]"
Benign_66,mtf,4,0,0,"[0.5086529850959778, 0.4913470149040222]"
Benign_74,mtf,4,0,1,"[0.12750889360904694, 0.8724911212921143]"
Malignant_5,mtf,4,1,1,"[0.0017743076896294951, 0.998225748538971]"
Malignant_12,mtf,4,1,1,"[2.1426299099402968e-06, 0.9999978542327881]"
Malignant_22,mtf,4,1,0,"[0.5471112728118896, 0.45288875699043274]"
Malignant_23,mtf,4,1,1,"[1.040821302922268e-06, 0.999998927116394]"
Malignant_28,mtf,4,1,1,"[0.0013633682392537594, 0.9986366629600525]"
Malignant_30,mtf,4,1,1,"[0.00015166858793236315, 0.9998483657836914]"
Malignant_33,mtf,4,1,1,"[0.001055214204825461, 0.9989448189735413]"
Malignant_42,mtf,4,1,1,"[0.12260046601295471, 0.8773995041847229]"
Malignant_44,mtf,4,1,1,"[0.0002310136624146253, 0.9997690320014954]"
Malignant_49,mtf,4,1,1,"[0.00027472327928990126, 0.9997252821922302]"
Malignant_52,mtf,4,1,0,"[0.9122186899185181, 0.08778131753206253]"
Malignant_61,mtf,4,1,1,"[0.30257073044776917, 0.6974292397499084]"
Malignant_63,mtf,4,1,1,"[0.06721097975969315, 0.9327890276908875]"
Malignant_71,mtf,4,1,1,"[0.005481678526848555, 0.9945183396339417]"
Malignant_75,mtf,4,1,1,"[0.0008156453841365874, 0.9991843104362488]"
Malignant_79,mtf,4,1,1,"[0.0021282753441482782, 0.9978717565536499]"
Malignant_80,mtf,4,1,1,"[0.0004086112603545189, 0.9995914101600647]"
Malignant_85,mtf,4,1,1,"[0.00045494604273699224, 0.9995450377464294]"
Benign_2,mtf,5,0,0,"[0.6163945198059082, 0.3836054503917694]"
Benign_6,mtf,5,0,1,"[0.002367161912843585, 0.9976328611373901]"
Benign_11,mtf,5,0,0,"[0.9896196722984314, 0.010380377061665058]"
Benign_21,mtf,5,0,1,"[0.006309495307505131, 0.9936904907226562]"
Benign_25,mtf,5,0,0,"[0.9881465435028076, 0.011853494681417942]"
Benign_45,mtf,5,0,0,"[0.6735960245132446, 0.3264039158821106]"
Benign_48,mtf,5,0,1,"[0.1702529489994049, 0.8297470211982727]"
Benign_55,mtf,5,0,1,"[0.20077571272850037, 0.799224317073822]"
Benign_56,mtf,5,0,1,"[0.07108771055936813, 0.9289122223854065]"
Benign_59,mtf,5,0,1,"[0.03283759951591492, 0.9671624302864075]"
Benign_60,mtf,5,0,0,"[0.9991576671600342, 0.0008423083345405757]"
Benign_64,mtf,5,0,0,"[0.9995062351226807, 0.0004937837948091328]"
Benign_71,mtf,5,0,1,"[0.10571103543043137, 0.8942890167236328]"
Benign_72,mtf,5,0,0,"[0.9904099702835083, 0.009589994326233864]"
Malignant_3,mtf,5,1,1,"[0.03218827769160271, 0.9678117632865906]"
Malignant_7,mtf,5,1,0,"[0.9729781746864319, 0.027021808549761772]"
Malignant_16,mtf,5,1,0,"[0.6774460077285767, 0.32255399227142334]"
Malignant_18,mtf,5,1,0,"[0.7198175191879272, 0.28018251061439514]"
Malignant_24,mtf,5,1,1,"[0.006824782118201256, 0.993175208568573]"
Malignant_25,mtf,5,1,0,"[0.7400086522102356, 0.259991317987442]"
Malignant_29,mtf,5,1,1,"[0.022610096260905266, 0.9773898720741272]"
Malignant_38,mtf,5,1,1,"[0.0006908087525516748, 0.9993091821670532]"
Malignant_39,mtf,5,1,1,"[0.4809422492980957, 0.5190577507019043]"
Malignant_40,mtf,5,1,0,"[0.9896196722984314, 0.010380377061665058]"
Malignant_43,mtf,5,1,1,"[0.00018863425066228956, 0.9998113512992859]"
Malignant_51,mtf,5,1,1,"[0.014243928715586662, 0.9857560992240906]"
Malignant_57,mtf,5,1,1,"[0.0018874407978728414, 0.9981125593185425]"
Malignant_59,mtf,5,1,1,"[0.011583383195102215, 0.9884166121482849]"
Malignant_68,mtf,5,1,1,"[0.00303069781512022, 0.9969692826271057]"
Malignant_73,mtf,5,1,1,"[0.23768235743045807, 0.7623176574707031]"
Malignant_89,mtf,5,1,1,"[0.1987626999616623, 0.8012373447418213]"
Malignant_90,mtf,5,1,0,"[0.993804931640625, 0.006195021327584982]"
Malignant_91,mtf,5,1,0,"[0.9941444993019104, 0.005855576600879431]"
Benign_1,gasf,1,0,0,"[0.895533561706543, 0.10446643829345703]"
Benign_4,gasf,1,0,0,"[0.9225695133209229, 0.07743046432733536]"
Benign_7,gasf,1,0,0,"[0.7663978338241577, 0.23360219597816467]"
Benign_9,gasf,1,0,0,"[0.8235390782356262, 0.17646092176437378]"
Benign_13,gasf,1,0,0,"[0.7228356003761292, 0.27716439962387085]"
Benign_15,gasf,1,0,1,"[0.49586668610572815, 0.5041333436965942]"
Benign_26,gasf,1,0,1,"[0.31782427430152893, 0.6821756958961487]"
Benign_36,gasf,1,0,0,"[0.9952680468559265, 0.004731958732008934]"
Benign_38,gasf,1,0,0,"[0.9615581035614014, 0.03844193369150162]"
Benign_41,gasf,1,0,0,"[0.9434129595756531, 0.056587059050798416]"
Benign_43,gasf,1,0,0,"[0.9973846077919006, 0.0026153763756155968]"
Benign_57,gasf,1,0,0,"[0.9997718930244446, 0.00022812485985923558]"
Benign_65,gasf,1,0,0,"[0.5418940186500549, 0.4581059515476227]"
Benign_68,gasf,1,0,0,"[0.999935507774353, 6.454596586991102e-05]"
Benign_73,gasf,1,0,0,"[0.977995753288269, 0.022004231810569763]"
Malignant_6,gasf,1,1,1,"[0.008874969556927681, 0.9911250472068787]"
Malignant_8,gasf,1,1,1,"[0.0016956604085862637, 0.9983043670654297]"
Malignant_15,gasf,1,1,1,"[0.0016190860187634826, 0.9983808994293213]"
Malignant_17,gasf,1,1,0,"[0.7079675197601318, 0.29203248023986816]"
Malignant_19,gasf,1,1,1,"[0.0028355184476822615, 0.9971644282341003]"
Malignant_20,gasf,1,1,1,"[0.1023864895105362, 0.8976134657859802]"
Malignant_32,gasf,1,1,1,"[0.06644774973392487, 0.9335522055625916]"
Malignant_35,gasf,1,1,0,"[0.6977595090866089, 0.3022404611110687]"
Malignant_46,gasf,1,1,1,"[0.0010683799628168344, 0.9989315867424011]"
Malignant_47,gasf,1,1,1,"[0.005367604084312916, 0.994632363319397]"
Malignant_65,gasf,1,1,1,"[0.0044309115037322044, 0.9955690503120422]"
Malignant_66,gasf,1,1,1,"[0.1294911503791809, 0.8705088496208191]"
Malignant_69,gasf,1,1,1,"[0.008660185150802135, 0.9913397431373596]"
Malignant_74,gasf,1,1,1,"[0.0017942299600690603, 0.9982057809829712]"
Malignant_76,gasf,1,1,1,"[0.0006293529877439141, 0.9993706345558167]"
Malignant_77,gasf,1,1,0,"[0.7471214532852173, 0.2528785765171051]"
Malignant_78,gasf,1,1,1,"[0.0005896141519770026, 0.9994103908538818]"
Malignant_82,gasf,1,1,1,"[0.017965907230973244, 0.9820340871810913]"
Benign_3,gasf,2,0,0,"[0.7747184038162231, 0.22528165578842163]"
Benign_5,gasf,2,0,0,"[0.5101818442344666, 0.48981812596321106]"
Benign_16,gasf,2,0,0,"[0.8337198495864868, 0.166280135512352]"
Benign_22,gasf,2,0,0,"[0.9158979654312134, 0.08410196006298065]"
Benign_32,gasf,2,0,1,"[0.08118344843387604, 0.9188165664672852]"
Benign_34,gasf,2,0,0,"[0.8358856439590454, 0.16411437094211578]"
Benign_39,gasf,2,0,1,"[0.01214715838432312, 0.9878528118133545]"
Benign_49,gasf,2,0,0,"[0.6783857345581055, 0.32161426544189453]"
Benign_50,gasf,2,0,1,"[0.46143031120300293, 0.5385696291923523]"
Benign_52,gasf,2,0,1,"[0.4267471432685852, 0.5732529163360596]"
Benign_54,gasf,2,0,1,"[0.013493170961737633, 0.9865068197250366]"
Benign_62,gasf,2,0,0,"[0.7547596096992493, 0.24524036049842834]"
Benign_67,gasf,2,0,0,"[0.7657028436660767, 0.23429712653160095]"
Benign_69,gasf,2,0,0,"[0.5274447202682495, 0.4725553095340729]"
Benign_70,gasf,2,0,1,"[0.04247656464576721, 0.9575234055519104]"
Malignant_1,gasf,2,1,1,"[0.04073192924261093, 0.9592680335044861]"
Malignant_4,gasf,2,1,1,"[0.4836944341659546, 0.5163055658340454]"
Malignant_10,gasf,2,1,1,"[2.5496048692730255e-05, 0.9999744892120361]"
Malignant_11,gasf,2,1,1,"[0.015122614800930023, 0.984877347946167]"
Malignant_14,gasf,2,1,1,"[0.11114804446697235, 0.8888519406318665]"
Malignant_21,gasf,2,1,1,"[0.08796801418066025, 0.9120319485664368]"
Malignant_31,gasf,2,1,0,"[0.7805742025375366, 0.2194257229566574]"
Malignant_34,gasf,2,1,0,"[0.9322115182876587, 0.0677884966135025]"
Malignant_53,gasf,2,1,1,"[0.10628298670053482, 0.8937169909477234]"
Malignant_54,gasf,2,1,1,"[0.05025218427181244, 0.9497478604316711]"
Malignant_60,gasf,2,1,1,"[0.0001894074521260336, 0.9998106360435486]"
Malignant_64,gasf,2,1,1,"[0.11682333797216415, 0.8831766843795776]"
Malignant_67,gasf,2,1,1,"[0.0010237907990813255, 0.9989762306213379]"
Malignant_70,gasf,2,1,1,"[0.24846388399600983, 0.7515360713005066]"
Malignant_72,gasf,2,1,1,"[0.3400677442550659, 0.6599322557449341]"
Malignant_83,gasf,2,1,1,"[3.016588743776083e-05, 0.9999698400497437]"
Malignant_86,gasf,2,1,1,"[6.252538150874898e-05, 0.9999374151229858]"
Malignant_87,gasf,2,1,1,"[0.001502515166066587, 0.998497486114502]"
Benign_8,gasf,3,0,0,"[0.535086452960968, 0.46491360664367676]"
Benign_12,gasf,3,0,0,"[0.991844117641449, 0.008155819959938526]"
Benign_19,gasf,3,0,1,"[0.06988895684480667, 0.9301109910011292]"
Benign_20,gasf,3,0,1,"[0.11945318430662155, 0.8805467486381531]"
Benign_23,gasf,3,0,1,"[0.280909925699234, 0.7190901041030884]"
Benign_24,gasf,3,0,0,"[0.8905348181724548, 0.10946522653102875]"
Benign_28,gasf,3,0,0,"[0.8875020146369934, 0.11249793320894241]"
Benign_29,gasf,3,0,0,"[0.8947458863258362, 0.10525413602590561]"
Benign_35,gasf,3,0,0,"[0.9906824827194214, 0.009317549876868725]"
Benign_40,gasf,3,0,0,"[0.9519510865211487, 0.04804888367652893]"
Benign_44,gasf,3,0,0,"[0.9867854714393616, 0.013214549981057644]"
Benign_51,gasf,3,0,0,"[0.5688342452049255, 0.43116578459739685]"
Benign_58,gasf,3,0,0,"[0.9459748864173889, 0.05402512848377228]"
Benign_61,gasf,3,0,0,"[0.9128329753875732, 0.08716707676649094]"
Benign_63,gasf,3,0,0,"[0.918393075466156, 0.0816069096326828]"
Malignant_2,gasf,3,1,1,"[0.13913190364837646, 0.8608680963516235]"
Malignant_9,gasf,3,1,1,"[0.10336758196353912, 0.8966324329376221]"
Malignant_13,gasf,3,1,1,"[0.0043095373548567295, 0.9956905245780945]"
Malignant_26,gasf,3,1,1,"[0.011592420749366283, 0.988407552242279]"
Malignant_27,gasf,3,1,1,"[0.002105734311044216, 0.9978943467140198]"
Malignant_36,gasf,3,1,1,"[0.07917221635580063, 0.9208278059959412]"
Malignant_37,gasf,3,1,1,"[0.02990051358938217, 0.9700994491577148]"
Malignant_41,gasf,3,1,1,"[0.06412424147129059, 0.9358757138252258]"
Malignant_45,gasf,3,1,1,"[0.00017956169904209673, 0.9998204112052917]"
Malignant_48,gasf,3,1,1,"[0.3336840569972992, 0.6663159728050232]"
Malignant_50,gasf,3,1,1,"[0.14177364110946655, 0.8582263588905334]"
Malignant_55,gasf,3,1,1,"[0.05374414473772049, 0.9462558031082153]"
Malignant_56,gasf,3,1,1,"[0.03830375522375107, 0.9616962671279907]"
Malignant_58,gasf,3,1,0,"[0.6493250131607056, 0.35067492723464966]"
Malignant_62,gasf,3,1,1,"[0.48221951723098755, 0.5177805423736572]"
Malignant_81,gasf,3,1,1,"[0.01579529233276844, 0.9842047095298767]"
Malignant_84,gasf,3,1,1,"[0.008572718128561974, 0.9914273023605347]"
Malignant_88,gasf,3,1,1,"[0.0011800369247794151, 0.998819887638092]"
Benign_10,gasf,4,0,0,"[0.5359213352203369, 0.46407875418663025]"
Benign_14,gasf,4,0,0,"[0.7889404892921448, 0.21105946600437164]"
Benign_17,gasf,4,0,0,"[0.8162533640861511, 0.18374665081501007]"
Benign_18,gasf,4,0,0,"[0.6245616674423218, 0.3754383623600006]"
Benign_27,gasf,4,0,0,"[0.8831433653831482, 0.11685662716627121]"
Benign_30,gasf,4,0,0,"[0.7419860363006592, 0.25801393389701843]"
Benign_31,gasf,4,0,0,"[0.8619841933250427, 0.1380157321691513]"
Benign_33,gasf,4,0,0,"[0.927985429763794, 0.07201449573040009]"
Benign_37,gasf,4,0,1,"[0.17923711240291595, 0.8207628726959229]"
Benign_42,gasf,4,0,1,"[0.12238305807113647, 0.8776168823242188]"
Benign_46,gasf,4,0,0,"[0.8928726315498352, 0.1071273684501648]"
Benign_47,gasf,4,0,0,"[0.7541366815567017, 0.24586325883865356]"
Benign_53,gasf,4,0,0,"[0.7106764316558838, 0.2893235683441162]"
Benign_66,gasf,4,0,1,"[0.4663173258304596, 0.5336827039718628]"
Benign_74,gasf,4,0,0,"[0.9524171352386475, 0.04758287966251373]"
Malignant_5,gasf,4,1,1,"[0.013883152976632118, 0.9861168265342712]"
Malignant_12,gasf,4,1,1,"[0.08226731419563293, 0.9177326560020447]"
Malignant_22,gasf,4,1,1,"[0.14580637216567993, 0.8541935682296753]"
Malignant_23,gasf,4,1,1,"[0.012621033936738968, 0.9873790144920349]"
Malignant_28,gasf,4,1,0,"[0.6039190888404846, 0.3960808217525482]"
Malignant_30,gasf,4,1,1,"[0.2654110789299011, 0.7345889210700989]"
Malignant_33,gasf,4,1,1,"[0.3687955141067505, 0.6312044858932495]"
Malignant_42,gasf,4,1,1,"[0.051482249051332474, 0.9485176801681519]"
Malignant_44,gasf,4,1,1,"[0.4899871051311493, 0.5100129246711731]"
Malignant_49,gasf,4,1,1,"[0.01424337923526764, 0.9857565760612488]"
Malignant_52,gasf,4,1,0,"[0.5266181826591492, 0.47338181734085083]"
Malignant_61,gasf,4,1,1,"[0.10544756799936295, 0.8945524096488953]"
Malignant_63,gasf,4,1,1,"[0.22803141176700592, 0.7719685435295105]"
Malignant_71,gasf,4,1,1,"[0.43258151412010193, 0.5674184560775757]"
Malignant_75,gasf,4,1,0,"[0.9567195773124695, 0.043280404061079025]"
Malignant_79,gasf,4,1,1,"[0.22545884549617767, 0.7745411992073059]"
Malignant_80,gasf,4,1,1,"[0.1500985324382782, 0.8499014377593994]"
Malignant_85,gasf,4,1,1,"[0.28917962312698364, 0.7108203768730164]"
Benign_2,gasf,5,0,0,"[0.7410022020339966, 0.2589977979660034]"
Benign_6,gasf,5,0,1,"[0.4356352686882019, 0.5643647313117981]"
Benign_11,gasf,5,0,0,"[0.7341826558113098, 0.2658173143863678]"
Benign_21,gasf,5,0,0,"[0.5257163643836975, 0.4742836058139801]"
Benign_25,gasf,5,0,0,"[0.7612752318382263, 0.23872479796409607]"
Benign_45,gasf,5,0,0,"[0.9377202391624451, 0.06227980554103851]"
Benign_48,gasf,5,0,0,"[0.7971349358558655, 0.2028650939464569]"
Benign_55,gasf,5,0,0,"[0.5567851662635803, 0.44321486353874207]"
Benign_56,gasf,5,0,0,"[0.6022094488143921, 0.39779049158096313]"
Benign_59,gasf,5,0,0,"[0.7528327703475952, 0.24716724455356598]"
Benign_60,gasf,5,0,0,"[0.6594794392585754, 0.34052059054374695]"
Benign_64,gasf,5,0,0,"[0.8072192668914795, 0.1927807331085205]"
Benign_71,gasf,5,0,0,"[0.8448018431663513, 0.15519815683364868]"
Benign_72,gasf,5,0,0,"[0.6657793521881104, 0.33422064781188965]"
Malignant_3,gasf,5,1,1,"[0.2159542441368103, 0.7840457558631897]"
Malignant_7,gasf,5,1,1,"[0.43039077520370483, 0.5696092247962952]"
Malignant_16,gasf,5,1,1,"[0.43237587809562683, 0.5676240921020508]"
